"","PC1","PC2","PC3","PC4","species","group"
"637",0.0801006932211092,-0.0377842905502526,0.123921382198745,-0.0693146002067585,"B.hortorum","bom"
"638",0.509678617391899,0.0111399093284344,0.159313956284224,-0.11430604408932,"B.hortorum","bom"
"639",1.64822756136077,-0.423425034931177,0.50606747014268,-0.444976381707065,"B.hortorum","bom"
"640",2.08708358558752,-0.554329875713636,0.611714479682808,-0.560302285527517,"B.hortorum","bom"
"641",2.71016264717784,-0.925714963025291,0.24922151731872,-0.83783570256539,"B.hortorum","bom"
"642",2.92444490359262,-1.31135525755261,-1.24097871431069,0.531482645503067,"B.hortorum","bom"
"643",2.8647583224188,-1.31354579608491,-1.28385062648202,0.504016740980247,"B.hortorum","bom"
"644",2.53795005283608,-1.01744042780655,-1.41783874641425,0.36775429742678,"B.hortorum","bom"
"645",-0.170006192219851,-0.0239036930920201,0.029877641101603,-0.00774598302168497,"B.impatiens","bom"
"646",-0.151240844216207,-0.0450397374947596,0.0794537766263758,-0.0266711621162607,"B.impatiens","bom"
"647",0.0801006932211092,-0.0377842905502526,0.123921382198745,-0.0693146002067585,"B.impatiens","bom"
"648",0.509678617391899,0.0111399093284344,0.159313956284224,-0.11430604408932,"B.impatiens","bom"
"649",1.64822756136077,-0.423425034931177,0.50606747014268,-0.444976381707065,"B.impatiens","bom"
"650",2.08708358558752,-0.554329875713636,0.611714479682808,-0.560302285527517,"B.impatiens","bom"
"651",2.71016264717784,-0.925714963025291,0.24922151731872,-0.83783570256539,"B.impatiens","bom"
"652",2.92444490359262,-1.31135525755261,-1.24097871431069,0.531482645503067,"B.impatiens","bom"
"653",2.98561362530506,-1.32076690854131,-1.24574500210317,0.597272245030228,"B.impatiens","bom"
"654",3.06894038125872,-1.26728681729646,-1.25496423998297,0.732261056963384,"B.impatiens","bom"
"655",3.10601665286862,-1.24850034530504,-1.24959245269282,0.78800688752859,"B.impatiens","bom"
"656",3.1768232518902,-1.34632318580335,-1.26786011348643,0.864199853042292,"B.impatiens","bom"
"657",3.64538586721481,-1.50642114833648,-1.4188656402773,1.29452052993822,"B.impatiens","bom"
"658",-0.170006192219851,-0.0239036930920201,0.029877641101603,-0.00774598302168497,"B.melanopygus","bom"
"659",-0.151240844216207,-0.0450397374947596,0.0794537766263758,-0.0266711621162607,"B.melanopygus","bom"
"660",0.0801006932211092,-0.0377842905502526,0.123921382198745,-0.0693146002067585,"B.melanopygus","bom"
"661",0.509678617391899,0.0111399093284344,0.159313956284224,-0.11430604408932,"B.melanopygus","bom"
"662",1.64822756136077,-0.423425034931177,0.50606747014268,-0.444976381707065,"B.melanopygus","bom"
"663",2.08708358558752,-0.554329875713636,0.611714479682808,-0.560302285527517,"B.melanopygus","bom"
"664",2.71016264717784,-0.925714963025291,0.24922151731872,-0.83783570256539,"B.melanopygus","bom"
"665",2.92444490359262,-1.31135525755261,-1.24097871431069,0.531482645503067,"B.melanopygus","bom"
"666",2.98561362530506,-1.32076690854131,-1.24574500210317,0.597272245030228,"B.melanopygus","bom"
"667",3.06894038125872,-1.26728681729646,-1.25496423998297,0.732261056963384,"B.melanopygus","bom"
"668",3.10601665286862,-1.24850034530504,-1.24959245269282,0.78800688752859,"B.melanopygus","bom"
"669",3.1768232518902,-1.34632318580335,-1.26786011348643,0.864199853042292,"B.melanopygus","bom"
"670",3.09596589124638,-1.72185932818516,-1.21688012355622,0.851077763673109,"B.melanopygus","bom"
"671",-0.170006192219851,-0.0239036930920201,0.029877641101603,-0.00774598302168497,"B.pratorum","bom"
"672",-0.151240844216207,-0.0450397374947596,0.0794537766263758,-0.0266711621162607,"B.pratorum","bom"
"673",0.0801006932211092,-0.0377842905502526,0.123921382198745,-0.0693146002067585,"B.pratorum","bom"
"674",0.509678617391899,0.0111399093284344,0.159313956284224,-0.11430604408932,"B.pratorum","bom"
"675",1.64822756136077,-0.423425034931177,0.50606747014268,-0.444976381707065,"B.pratorum","bom"
"676",2.08708358558752,-0.554329875713636,0.611714479682808,-0.560302285527517,"B.pratorum","bom"
"677",2.71016264717784,-0.925714963025291,0.24922151731872,-0.83783570256539,"B.pratorum","bom"
"678",2.92444490359262,-1.31135525755261,-1.24097871431069,0.531482645503067,"B.pratorum","bom"
